date,stock_id,VALUE_CON_PB,VALUE_CON_PB_ORDER,VALUE_CON_PB_ROLLING,VALUE_CON_PB_ROLLING_ORDER,VALUE_CON_PE,VALUE_CON_PE_ORDER,VALUE_CON_PE_ROLLING,VALUE_CON_PE_ROLLING_ORDER,VALUE_CON_PEG,VALUE_CON_PEG_ORDER,VALUE_CON_PEG_ROLLING,VALUE_CON_PEG_ROLLING_ORDER,VALUE_CON_PS,VALUE_CON_PS_ORDER,VALUE_CON_PS_ROLLING,VALUE_CON_PS_ROLLING_ORDER,PROFIT_CON_EPS,PROFIT_CON_EPS_ROLLING,PROFIT_CON_NP,PROFIT_CON_NP_ROLLING,PROFIT_CON_OR,PROFIT_CON_OR_ROLLING,PROFIT_CON_ROE,PROFIT_CON_TYPE,GROWTH_CON_NA_YOY,GROWTH_CON_NP_YOY,GROWTH_CON_NPCGRATE_13W,GROWTH_CON_NPCGRATE_1W,GROWTH_CON_NPCGRATE_26W,GROWTH_CON_NPCGRATE_2Y,GROWTH_CON_NPCGRATE_4W,GROWTH_CON_NPCGRATE_52W,GROWTH_CON_OR_YOY,GROWTH_CON_ROE_YOY1,GROWTH_CON_ROE_YOY2,GROWTH_CON_ROE_YOY3,SCALE_CON_NA,SCALE_CON_NA_ROLLING,SCALE_MCAP,SCALE_NA,SCALE_TA,SCALE_TCAP,EMOTION_CON_TARGET_PRICE,EMOTION_MARKET_CONFIDENCE_10D,EMOTION_MARKET_CONFIDENCE_15D,EMOTION_MARKET_CONFIDENCE_25D,EMOTION_MARKET_CONFIDENCE_5D,EMOTION_MARKET_CONFIDENCE_75D,EMOTION_OPTIMISM_CONFIDENCE_10D,EMOTION_OPTIMISM_CONFIDENCE_15D,EMOTION_OPTIMISM_CONFIDENCE_25D,EMOTION_OPTIMISM_CONFIDENCE_5D,EMOTION_OPTIMISM_CONFIDENCE_75D,EMOTION_PESSIMISM_CONFIDENCE_10D,EMOTION_PESSIMISM_CONFIDENCE_15D,EMOTION_PESSIMISM_CONFIDENCE_25D,EMOTION_PESSIMISM_CONFIDENCE_5D,EMOTION_PESSIMISM_CONFIDENCE_75D,EMOTION_TARGET_PRICE_TYPE,SCORE_SCORE,SCORE_SCORE_ROC_13WEEK,SCORE_SCORE_ROC_1WEEK,SCORE_SCORE_ROC_26WEEK,SCORE_SCORE_ROC_4WEEK,SCORE_SCORE_ROC_52WEEK,SCORE_SUMVALUE_GZ,SCORE_SUMVALUE_SC,SCORE_SUMVALUE_YJ
2017-11-10,SH600000,0.8593,0.375,0.7665,0.3333,6.6077,0.2917,6.1815,0.2917,0.9664,0.4167,0.9317,0.4167,2.1595,0.2083,1.9879,0.2083,1.9114,2.0432,5612493.9174,5998201.6636,17173712.1212,18651425.579,0.13,1.0,-0.147464,0.057,0.8864,0.4673,-0.6165,6.8375,0.2419,-6.0974,6.81,-0.0143,-0.0069,-0.0052,43159093.9174,48373084.1022,35495053.804,422700000000.0,6063837000000.0,37071677.541,14.9235,-0.0348,-0.0348,0.0649,0.0721,-0.6287,0.0,0.0,0.0,0.0,-4.8749,0.0,0.0,0.0,0.0,-0.4956,1.0,72.05,0.2629,0.0,0.2629,-0.0612,0.1612,5.4,17.0,49.65
2017-11-10,SH600004,2.1084,0.6667,1.931,0.6667,20.3284,0.3333,19.5809,0.3333,2.5991,1.0,2.3718,1.0,4.689,0.3333,3.7634,0.0,0.7492,0.7778,154903.6119,161044.3623,671558.7818,837844.0942,0.1037,1.0,-0.279105,0.1113,5.1427,-0.0968,5.1771,7.8214,-0.1489,3.6018,8.9,-0.0258,-0.0058,0.0064,1493525.4634,1632925.7594,3151575.143,14685905337.31,20171494849.58,3151575.143,16.3132,-0.0138,0.0433,0.1156,-0.0072,0.3007,0.0,0.0,0.7249,0.0,0.6717,0.0,0.0,0.0,0.0,0.9054,1.0,78.95,0.2118,0.0534,0.3887,0.1238,0.6816,2.7,23.0,53.25
2017-11-10,SH600006,1.8897,0.3333,1.6951,0.3333,30.1429,0.6316,17.352,0.4211,0.3372,0.4,0.2272,0.1,0.6473,0.381,0.4599,0.2857,0.21,0.3648,43000.0,73539.726,2002300.0,2777406.8493,0.0627,2.0,-0.051368,0.9648,-15.6863,0.0,9.6939,89.39,-19.6412,-32.1475,25.0,0.0291,0.04,0.0012,685915.6556,753447.1624,1266000.0,7159566497.42,22816447852.47,1266000.0,8.0,-0.9479,-0.9479,-0.9479,0.0,-0.7109,0.0,0.0,0.0,0.0,0.237,0.0,0.0,0.0,0.0,-0.316,2.0,62.45,0.164,0.0,0.6033,-0.0189,0.7469,10.8,15.0,36.65
2017-11-10,SH600007,2.7691,0.7119,2.5054,0.7203,26.9254,0.6607,23.3805,0.6875,3.8637,0.9474,3.6019,0.9787,6.2268,0.8235,5.4847,0.7983,0.6622,0.7626,66862.2222,76902.5753,289122.2222,327834.551,0.1028,2.0,-0.056363,-0.0258,-14.7166,0.0,-7.6356,6.9688,-1.7887,-6.2305,23.06,-0.0091,0.005,-0.0022,650134.319,717694.5016,1795984.758,6311650591.0,11626410502.0,1795984.758,22.7778,-0.0623,-0.0623,-0.0623,0.0,-0.6887,0.0,0.0,0.0,0.0,-0.3365,0.0,0.0,0.0,0.0,-0.9534,1.0,37.35,-0.1578,0.0,-0.2432,-0.0923,-0.0989,8.1,3.0,26.25
2017-11-10,SH600008,2.4161,0.5625,2.2725,0.5625,39.9286,0.6875,33.7153,0.6875,2.5235,0.75,2.1929,0.7333,2.7578,0.0625,2.3084,0.0625,0.14,0.1658,67488.598,79929.7443,977130.0,1167336.5753,0.0605,2.0,-0.126884,0.1048,-13.2158,0.0,-15.4696,15.8229,-5.0049,-5.2409,23.5,-0.0022,0.0079,0.0097,1115316.7803,1185816.6109,2694723.295,15612176704.73,47304553338.18,2694723.295,6.15,0.0,0.0,-0.2683,0.0,-0.3918,0.0,0.0,0.0,0.0,0.1789,-0.2594,-0.2594,-0.2594,0.0,-0.2594,4.0,38.1,-0.0993,0.0,-0.3322,-0.1552,-0.3986,5.4,5.0,27.7
2017-11-10,SH600009,3.4123,1.0,2.9887,1.0,24.3148,0.6667,21.0813,0.6667,1.1413,0.3333,1.0117,0.3333,10.6302,1.0,9.4063,1.0,1.817,2.0957,350145.5058,404084.9974,800898.3953,905601.5403,0.1403,1.0,-0.106355,0.248,10.0691,0.0021,10.4343,21.3046,6.1275,8.7456,15.21,0.0145,0.0017,-0.0056,2495025.6748,2850186.2316,4830978.722,24591319299.72,26688778901.02,8513302.423,47.0182,0.2116,0.2116,0.1888,0.0002,0.3542,0.0,0.1811,0.1811,0.0,0.1811,0.0,0.0,0.0,0.0,0.0905,1.0,81.3,0.1451,0.0,0.1947,-0.0491,0.1656,5.4,17.0,58.9
2017-11-10,SH600010,2.4753,0.7097,2.4056,0.7742,82.2981,0.9063,74.2297,0.9063,0.2414,0.5926,,,2.5076,0.9063,2.4683,0.9063,0.0322,0.0357,146600.0,162687.1233,4811400.0,4888738.6301,0.0301,2.0,-0.030902,16.2402,125.1178,0.0,125.1178,340.9008,0.0,-10.6461,55.07,0.0283,0.0027,0.0011,4874050.679,5016253.9667,5840290.963,48888497584.89,144407299427.49,12080033.652,3.18,0.0,0.0,0.0,0.0,0.6755,0.0,0.0,0.8981,0.0,,0.0,0.0,0.0,0.0,,2.0,50.9,0.1211,0.0,0.408,0.1041,0.2339,5.4,3.0,42.5
2017-11-10,SH600011,1.3491,0.3226,1.2404,0.3226,28.0133,0.5345,15.1121,0.2414,,,,,0.7348,0.0484,0.706,0.0484,0.2406,0.446,370443.2454,682928.1785,14122682.25,14622344.4281,0.0482,1.0,0.059829,-0.5797,-5.4896,0.1617,-35.067,-8.7653,-0.334,-49.1987,24.09,-0.0599,0.0389,0.007,7691952.1739,8323119.7893,7077000.0,93621415096.0,382880874488.0,10245058.439,8.05,0.0074,-0.0326,-0.0045,0.0089,-1.8872,0.0,0.0,0.0,0.0,-4.451,0.0,0.0,0.0,0.0,-2.0326,1.0,53.3,0.0746,0.0,-0.0405,0.0967,0.1401,5.4,16.0,31.9
2017-11-10,SH600012,2.4759,0.9444,2.2415,0.9444,21.7188,0.7778,20.3514,0.7778,1.951,0.7143,1.9346,0.7333,8.3212,0.7778,7.671,0.7778,0.64,0.683,106760.0,114072.3288,278650.0,302625.8356,0.114,2.0,-0.073264,0.144,1.0028,0.0,1.0028,11.1319,0.0,1.0028,11.5,0.0065,-0.0044,-0.0044,936508.232,1035663.4101,1620184.0,9775639399.98,13537814319.74,2305467.9,14.5,0.0,0.0,0.0,0.0,-0.0014,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,49.6,0.0398,0.0,0.3721,-0.1622,0.3759,8.1,3.0,38.5
2017-11-10,SH600015,0.6785,0.0833,0.6104,0.0417,5.5923,0.0,5.2511,0.0,0.9261,0.3333,0.9037,0.375,1.6923,0.0,1.5633,0.0,1.604,1.7082,2055537.059,2190583.0309,6792400.1351,7358127.4366,0.1213,1.0,-0.101695,0.0446,0.1454,-0.1336,-1.458,6.0386,1.8216,-3.3954,6.09,-0.008,-0.0058,-0.008,16941237.059,18844608.0625,11501949.928,163974000000.0,2445789000000.0,11501949.928,11.0572,0.3344,0.3344,0.3857,-0.0201,0.0435,2.1182,2.1182,2.1182,0.0,2.1371,0.0,0.0,0.0,0.0,1.728,1.0,47.35,-0.0815,-0.1445,0.0629,-0.1158,-0.2906,8.1,17.0,22.25
