date,stock_id,VALUE_CON_PB,VALUE_CON_PB_ORDER,VALUE_CON_PB_ROLLING,VALUE_CON_PB_ROLLING_ORDER,VALUE_CON_PE,VALUE_CON_PE_ORDER,VALUE_CON_PE_ROLLING,VALUE_CON_PE_ROLLING_ORDER,VALUE_CON_PEG,VALUE_CON_PEG_ORDER,VALUE_CON_PEG_ROLLING,VALUE_CON_PEG_ROLLING_ORDER,VALUE_CON_PS,VALUE_CON_PS_ORDER,VALUE_CON_PS_ROLLING,VALUE_CON_PS_ROLLING_ORDER,PROFIT_CON_EPS,PROFIT_CON_EPS_ROLLING,PROFIT_CON_NP,PROFIT_CON_NP_ROLLING,PROFIT_CON_OR,PROFIT_CON_OR_ROLLING,PROFIT_CON_ROE,PROFIT_CON_TYPE,GROWTH_CON_NA_YOY,GROWTH_CON_NP_YOY,GROWTH_CON_NPCGRATE_13W,GROWTH_CON_NPCGRATE_1W,GROWTH_CON_NPCGRATE_26W,GROWTH_CON_NPCGRATE_2Y,GROWTH_CON_NPCGRATE_4W,GROWTH_CON_NPCGRATE_52W,GROWTH_CON_OR_YOY,GROWTH_CON_ROE_YOY1,GROWTH_CON_ROE_YOY2,GROWTH_CON_ROE_YOY3,SCALE_CON_NA,SCALE_CON_NA_ROLLING,SCALE_MCAP,SCALE_NA,SCALE_TA,SCALE_TCAP,EMOTION_CON_TARGET_PRICE,EMOTION_MARKET_CONFIDENCE_10D,EMOTION_MARKET_CONFIDENCE_15D,EMOTION_MARKET_CONFIDENCE_25D,EMOTION_MARKET_CONFIDENCE_5D,EMOTION_MARKET_CONFIDENCE_75D,EMOTION_OPTIMISM_CONFIDENCE_10D,EMOTION_OPTIMISM_CONFIDENCE_15D,EMOTION_OPTIMISM_CONFIDENCE_25D,EMOTION_OPTIMISM_CONFIDENCE_5D,EMOTION_OPTIMISM_CONFIDENCE_75D,EMOTION_PESSIMISM_CONFIDENCE_10D,EMOTION_PESSIMISM_CONFIDENCE_15D,EMOTION_PESSIMISM_CONFIDENCE_25D,EMOTION_PESSIMISM_CONFIDENCE_5D,EMOTION_PESSIMISM_CONFIDENCE_75D,EMOTION_TARGET_PRICE_TYPE,SCORE_SCORE,SCORE_SCORE_ROC_13WEEK,SCORE_SCORE_ROC_1WEEK,SCORE_SCORE_ROC_26WEEK,SCORE_SCORE_ROC_4WEEK,SCORE_SCORE_ROC_52WEEK,SCORE_SUMVALUE_GZ,SCORE_SUMVALUE_SC,SCORE_SUMVALUE_YJ
2017-04-17,SH600000,0.8121,0.4167,0.784,0.4167,5.9605,0.1667,5.8066,0.125,0.7775,0.4167,0.9306,0.4167,1.8818,0.2083,1.8169,0.2083,2.6105,2.6797,5644367.6761,5794122.7945,17878050.0,18517794.2641,0.136249,1.0,-0.132999,0.063,-4.8927,0.2123,-3.4695,7.666,-1.124,4.3325,11.19,-0.008063,-0.003896,,41426939.1161,42915949.6548,33638043.559,385271000000.0,5889663000000.0,33638043.559,17.24,-0.2699,-0.358,-0.009,0.0308,-1.1928,-0.009,-0.0129,-0.0129,-0.009,-0.0058,0.0,0.0,0.0,0.0,1.6067,1.0,44.85,-0.2138,0.0,-0.2481,-0.1039,-0.2976,5.4,15.0,24.45
2017-04-17,SH600004,1.7465,0.3333,1.5714,0.0,13.4779,0.0,14.3054,0.0,2.2134,1.0,100.4851,1.0,2.9854,0.0,2.5955,0.0,1.1849,1.1164,137013.6414,129107.1188,618570.2857,711634.4461,0.129582,1.0,-0.125727,0.0934,-3.8173,-0.9912,-1.9376,6.0892,-2.3955,3.9783,10.07,-0.001339,-0.007806,-0.039326,1057350.5128,1175422.8699,1846797.713,11363719531.42,18608042134.26,1846797.713,16.82,0.0144,-0.2198,-0.0695,-0.0714,-0.0313,-0.0004,-0.0042,-0.0042,0.0,-0.0004,-0.0348,-0.8989,-0.8989,0.0,0.1029,1.0,50.25,0.048,-0.0383,0.0182,-0.0383,0.0888,5.4,15.0,29.85
2017-04-17,SH600006,1.9342,0.4545,1.8942,0.4545,24.5884,0.7273,22.0632,0.6364,0.2848,0.3529,0.5416,0.35,0.7992,0.4091,0.7876,0.5,0.2733,0.3046,54666.6667,60920.5489,1681900.0,1706553.9726,0.078663,2.0,-0.077503,1.4979,-11.542,-11.828,-11.1565,86.3499,-11.828,-24.1794,5.0,0.045028,0.023355,,694948.1718,709612.2627,1344000.0,7398107413.08,21024735976.03,1344000.0,9.5,-0.5461,-0.5461,-0.5461,-0.5461,-0.5238,0.0,,0.0,0.0,-0.0076,-0.8185,,-0.8185,-0.8185,-0.0744,2.0,45.55,0.2066,0.1261,-0.0044,0.2066,0.0364,8.1,15.0,22.45
2017-04-17,SH600007,3.1829,0.6613,3.0989,0.6613,30.9976,0.6167,29.2715,0.6,3.4235,0.9348,5.2166,0.9213,7.1781,0.856,6.9343,0.848,0.6736,0.7133,67896.6364,71921.2986,293201.0909,303588.2192,0.102681,1.0,-0.099645,-0.0107,-0.5302,0.0,-15.1964,9.0545,-6.6198,-23.0328,24.8,-0.009194,0.010228,,661241.5585,679327.9154,2103205.931,6295459680.0,11560517900.0,2103205.931,25.64,-0.0115,-0.3731,-0.2337,0.0,-0.0661,0.0,0.0,0.0,0.0,0.0014,0.0,-0.3831,-0.3831,0.0,-0.3831,1.0,41.05,0.0676,0.0,-0.2489,-0.0888,-0.0307,5.4,3.0,32.65
2017-04-17,SH600008,4.2741,0.75,4.2285,0.8125,54.9472,0.875,52.8521,0.875,2.5454,0.7333,2.4595,0.7692,4.788,0.25,4.6101,0.25,0.1516,0.1576,79087.9799,82377.5807,907611.8667,944254.1975,0.077786,1.0,-0.075115,0.2946,12.8216,0.0157,12.0241,21.5866,17.1872,20.2737,14.71,0.015054,0.007392,,1016734.3532,1029487.126,4015571.565,14130978403.92,42812361428.92,4015571.565,4.8,0.0072,0.1393,0.1393,-0.0552,0.0744,0.0,0.0,0.0,0.0,0.0024,0.0,-0.0528,-0.0528,0.0,-0.0805,2.0,49.95,0.0278,-0.0902,-0.1785,-0.1757,0.2036,2.7,13.0,34.25
2017-04-17,SH600009,2.6736,1.0,2.5902,1.0,20.8285,0.6667,19.9033,0.6667,1.4539,0.3333,1.5833,0.6667,8.5726,1.0,8.2691,1.0,1.6415,1.7178,316152.6561,330973.4846,768140.6346,796609.5532,0.128363,1.0,-0.124185,0.1268,-1.2,0.2227,-2.2086,14.3258,0.6041,-5.5269,10.5,0.00253,0.005654,,2462959.7836,2543089.7048,3738595.801,23453517904.98,27661242183.24,6588270.934,36.0675,0.0284,0.0275,-0.0263,0.0129,-0.0702,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,-0.0585,0.0,-0.0585,1.0,65.25,0.0985,-0.0705,0.1211,-0.1206,-0.0114,5.4,15.0,44.85
2017-04-17,SH600010,2.2177,0.5588,2.1619,0.5294,323.0,0.9677,101.8092,0.8824,,,,,3.7055,0.8824,3.2104,0.9118,0.01,0.0317,32560.7376,103302.2852,2838240.0,3275914.7397,0.006866,2.0,-0.007213,1.0985,-61.5385,0.0,-66.9351,,0.0,1062.8835,26.14,0.077068,0.00668,0.025505,4742289.06,4864681.737,5084673.803,47626442014.05,142330934055.12,10517118.247,3.15,0.0,0.0,0.0,0.0,-0.3096,0.0,0.0,0.0,0.0,-0.0086,,,,,-0.3096,4.0,36.55,-0.1598,-0.058,-0.1805,-0.1042,-0.0279,2.7,1.0,32.85
2017-04-17,SH600011,1.4196,0.2097,1.4057,0.1935,19.596,0.3065,18.2802,0.3065,-2.0609,1.0,,,0.9168,0.0161,0.9131,0.0161,0.3812,0.4086,580904.7257,622202.5909,12415884.9412,12458426.2098,0.072444,1.0,-0.066518,-0.341,-18.4709,0.0,-28.4936,-9.5083,-23.647,-57.7303,9.09,-0.035678,0.014837,,8018637.6134,8092202.0521,7843500.0,93069089349.0,375542682233.0,11354686.43,8.0,-0.0027,0.0094,-2.1606,-0.0027,-1.2329,0.0,0.0,0.0027,0.0,0.0027,0.0,0.0,-3.3333,0.0,-4.0027,1.0,52.55,0.2336,-0.0411,0.1277,0.104,0.472,2.7,15.0,34.85
2017-04-17,SH600012,2.5204,0.8889,2.487,0.8889,22.3055,0.7222,23.0464,0.7778,24.9782,0.8667,4.9564,0.8571,6.7789,0.6667,7.4543,0.7222,0.6402,0.6196,105700.0,102563.2877,347800.0,317165.7534,0.112994,4.0,-0.108567,0.1326,0.0,0.0,3.0549,0.893,0.0,7.0503,39.17,0.005463,-0.016766,,935448.232,950631.6416,1664476.8,9731766005.76,13374837671.73,2368495.08,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,4.0,50.45,-0.0877,-0.0427,0.307,0.003,0.1039,5.4,15.0,30.05
2017-04-17,SH600015,0.8632,0.25,0.7247,0.2083,5.5928,0.0,4.8049,0.0,0.4628,0.1667,0.421,0.0833,1.8323,0.0417,1.6189,0.0417,1.94,2.2581,2076820.0,2412551.1507,6339110.0,7160402.8219,0.154333,2.0,-0.238099,0.0998,3.9452,0.0,5.2704,12.0841,2.2934,8.1439,7.73,-0.00613,-0.000315,-0.009985,13456733.7287,15995247.0685,11593845.849,156328000000.0,2399055000000.0,11593845.849,14.1089,0.1843,0.1226,0.4912,0.0,0.7069,0.0,0.0,0.0037,0.0,0.0028,0.8295,0.8295,0.8295,0.0,0.8295,2.0,44.75,-0.3089,-0.1826,-0.3763,-0.2115,0.1917,8.1,13.0,23.65
