date,stock_id,VALUE_CON_PB,VALUE_CON_PB_ORDER,VALUE_CON_PB_ROLLING,VALUE_CON_PB_ROLLING_ORDER,VALUE_CON_PE,VALUE_CON_PE_ORDER,VALUE_CON_PE_ROLLING,VALUE_CON_PE_ROLLING_ORDER,VALUE_CON_PEG,VALUE_CON_PEG_ORDER,VALUE_CON_PEG_ROLLING,VALUE_CON_PEG_ROLLING_ORDER,VALUE_CON_PS,VALUE_CON_PS_ORDER,VALUE_CON_PS_ROLLING,VALUE_CON_PS_ROLLING_ORDER,PROFIT_CON_EPS,PROFIT_CON_EPS_ROLLING,PROFIT_CON_NP,PROFIT_CON_NP_ROLLING,PROFIT_CON_OR,PROFIT_CON_OR_ROLLING,PROFIT_CON_ROE,PROFIT_CON_TYPE,GROWTH_CON_NA_YOY,GROWTH_CON_NP_YOY,GROWTH_CON_NPCGRATE_13W,GROWTH_CON_NPCGRATE_1W,GROWTH_CON_NPCGRATE_26W,GROWTH_CON_NPCGRATE_2Y,GROWTH_CON_NPCGRATE_4W,GROWTH_CON_NPCGRATE_52W,GROWTH_CON_OR_YOY,GROWTH_CON_ROE_YOY1,GROWTH_CON_ROE_YOY2,GROWTH_CON_ROE_YOY3,SCALE_CON_NA,SCALE_CON_NA_ROLLING,SCALE_MCAP,SCALE_NA,SCALE_TA,SCALE_TCAP,EMOTION_CON_TARGET_PRICE,EMOTION_MARKET_CONFIDENCE_10D,EMOTION_MARKET_CONFIDENCE_15D,EMOTION_MARKET_CONFIDENCE_25D,EMOTION_MARKET_CONFIDENCE_5D,EMOTION_MARKET_CONFIDENCE_75D,EMOTION_OPTIMISM_CONFIDENCE_10D,EMOTION_OPTIMISM_CONFIDENCE_15D,EMOTION_OPTIMISM_CONFIDENCE_25D,EMOTION_OPTIMISM_CONFIDENCE_5D,EMOTION_OPTIMISM_CONFIDENCE_75D,EMOTION_PESSIMISM_CONFIDENCE_10D,EMOTION_PESSIMISM_CONFIDENCE_15D,EMOTION_PESSIMISM_CONFIDENCE_25D,EMOTION_PESSIMISM_CONFIDENCE_5D,EMOTION_PESSIMISM_CONFIDENCE_75D,EMOTION_TARGET_PRICE_TYPE,SCORE_SCORE,SCORE_SCORE_ROC_13WEEK,SCORE_SCORE_ROC_1WEEK,SCORE_SCORE_ROC_26WEEK,SCORE_SCORE_ROC_4WEEK,SCORE_SCORE_ROC_52WEEK,SCORE_SUMVALUE_GZ,SCORE_SUMVALUE_SC,SCORE_SUMVALUE_YJ
2017-10-16,SH600000,0.8911,0.3333,0.8012,0.375,6.8416,0.25,6.4013,0.2083,0.9762,0.375,0.964,0.3333,2.2101,0.2083,2.0587,0.2083,1.906,2.0371,5595763.6721,5979393.3786,17322457.1429,18591892.9419,0.1303,1.0,-0.143516,0.0538,-0.026,0.1864,-0.8611,7.0086,0.1674,-4.3008,7.73,-0.014,-0.0063,-0.0031,42960163.6721,47774411.7382,36647308.124,422700000000.0,6063837000000.0,38275112.838,17.9835,0.0008,0.0238,-0.5736,0.0261,-0.684,0.0,-3.8765,-4.7216,0.0,-4.7216,0.0,0.0,-0.5982,0.0,-0.4801,1.0,71.75,0.3706,-0.0651,0.5998,-0.0651,0.2028,2.7,17.0,52.05
2017-10-16,SH600004,1.7814,0.3333,1.638,0.3333,17.1684,0.3333,16.1894,0.3333,1.8046,1.0,1.6434,1.0,3.9708,0.0,3.2091,0.0,0.7508,0.7962,155134.5491,164663.0633,670751.5574,830728.3414,0.1038,1.0,-0.279877,0.113,7.0712,2.7193,9.9977,9.5139,2.4745,5.1239,8.77,-0.0257,-0.0032,0.0042,1495126.3888,1627487.4638,2667354.143,14685905337.31,20171494849.58,2667354.143,15.0974,0.149,0.149,0.1559,0.1629,-2.0256,0.8565,0.8565,0.8565,0.8821,-1.955,0.0,0.0318,0.0318,0.0,-0.8223,1.0,70.25,0.0783,-0.0223,0.398,0.0308,0.4235,5.4,18.0,46.85
2017-10-16,SH600006,1.8934,0.3333,1.7491,0.3333,24.7037,0.6,17.1553,0.45,0.2559,0.0833,0.2185,0.0833,0.6744,0.381,0.619,0.381,0.27,0.3888,53510.0,78074.2082,1960000.0,2161745.7534,0.0766,2.0,-0.067988,1.445,51.1582,0.0,-2.1159,96.5341,0.0,-13.0363,22.36,0.043,0.0314,0.0008,698147.3691,765079.7691,1334000.0,7159566497.42,22816447852.47,1334000.0,8.0,0.0,0.0,0.2249,0.0,0.7496,0.0,0.0,0.7496,0.0,-0.5997,0.0,0.0,0.0,0.0,0.8996,4.0,63.65,0.2493,0.0,0.3974,0.0495,0.3913,10.8,15.0,37.85
2017-10-16,SH600007,2.9309,0.7119,2.6633,0.7119,28.041,0.6607,24.4054,0.6786,3.3335,0.9271,3.2115,0.9355,6.5954,0.8319,5.9493,0.8403,0.6733,0.7736,68080.0,78045.8813,289446.6667,320178.3196,0.1045,2.0,-0.058128,-0.0081,-13.5492,0.0,0.2701,8.412,0.0,-14.9674,23.2,-0.0074,0.0057,-0.0068,651352.0968,715222.4165,1901749.424,6311650591.0,11626410502.0,1901749.424,23.4667,0.0,0.0,0.0,0.0,-0.3215,0.0,0.0,0.0,0.0,-0.3178,0.0,0.0,0.0,0.0,-0.9004,1.0,41.15,-0.1662,0.0,0.0024,0.0,-0.247,8.1,8.0,25.05
2017-10-16,SH600008,2.701,0.625,2.719,0.625,42.4695,0.6875,38.8097,0.6875,2.2452,0.6875,2.1313,0.7333,3.0878,0.0625,2.7975,0.125,0.1474,0.1613,71044.299,83190.946,977130.0,1152192.7397,0.0636,2.0,-0.128246,0.163,-11.0574,0.0,-10.1705,18.9155,-4.5302,0.6306,23.5,0.0009,0.0082,0.0059,1117059.3681,1185457.5286,3017704.442,15612176704.73,47304553338.18,3017704.442,6.15,-0.1214,-0.1214,-0.2796,0.0,-0.1805,0.0,0.0,0.0,0.0,0.1597,0.0,0.0,-0.2364,0.0,0.0,2.0,38.1,-0.3855,-0.0499,-0.2372,-0.095,-0.3493,5.4,5.0,27.7
2017-10-16,SH600009,3.1161,1.0,2.7774,1.0,23.3742,1.0,20.7161,1.0,1.379,0.6667,1.2615,0.6667,9.7392,1.0,8.7023,1.0,1.713,1.9328,329928.9765,372536.7002,791832.4783,886815.6073,0.1333,1.0,-0.099055,0.1759,3.1458,-1.2709,4.3575,16.9506,-1.2709,2.0526,13.91,0.0075,0.0009,0.0007,2474809.1455,2778648.3054,4378279.494,24591319299.72,26688778901.02,7715541.626,44.7533,-0.0684,-0.0557,-0.0617,-0.0557,0.1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999,0.0,0.0999,1.0,80.5,0.1134,-0.0704,0.2337,-0.0629,0.4388,5.4,17.0,58.1
2017-10-16,SH600010,2.4847,0.6452,2.4201,0.7419,82.6087,0.9063,75.1412,0.9063,0.2423,0.5556,,,2.517,0.9063,2.4807,0.9063,0.0322,0.0354,146600.0,161406.3014,4811400.0,4882581.0959,0.0301,2.0,-0.030908,16.2402,125.1178,0.0,125.1178,340.9008,0.0,-33.4992,55.07,0.0283,0.0027,0.0011,4874077.8311,5004959.201,5862329.796,48888497584.89,144407299427.49,12125618.684,3.18,0.0,0.0,0.0,0.0,0.6729,0.8947,0.8947,0.8947,0.8947,,0.0,0.0,0.0,0.0,,2.0,46.1,-0.0416,0.0,0.2613,0.0,0.0885,5.4,3.0,37.7
2017-10-16,SH600011,1.457,0.3548,1.3465,0.3387,28.2537,0.5167,16.0019,0.2667,,,,,0.7587,0.0323,0.7328,0.0323,0.2428,0.4287,373978.8172,658989.3139,13927180.0,14392388.7726,0.0516,1.0,0.124116,-0.5757,-34.1549,0.6173,-35.6213,-8.7492,-1.4858,-53.9651,22.37,-0.0565,0.0403,0.0051,7252056.4544,7833176.2064,7203000.0,93621415096.0,382880874488.0,10427463.04,8.1112,0.0102,-0.0612,0.2245,0.0277,-1.7624,0.0,-0.2915,-0.2915,0.0,-4.3732,0.0,0.0,0.0,0.0,-1.9971,1.0,51.3,-0.0482,-0.0429,-0.0238,0.1766,0.1567,5.4,14.0,31.9
2017-10-16,SH600012,2.2942,0.7778,2.0928,0.7778,20.125,0.7778,18.9523,0.7778,1.8079,0.7143,1.8547,0.7857,7.7106,0.7778,7.1526,0.7778,0.64,0.6796,106760.0,113490.137,278650.0,300716.9315,0.114,2.0,-0.073264,0.144,1.0028,0.0,1.0028,11.1319,0.0,4.0884,11.5,0.0065,-0.0044,-0.0044,936508.232,1027768.8895,1501292.8,9775639399.98,13537814319.74,2136289.68,14.5,0.0,0.0,0.0,0.0,-0.0016,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,2.0,59.2,0.6583,0.0,0.1734,0.4028,0.6286,8.1,15.0,36.1
2017-10-16,SH600015,0.7099,0.0833,0.6446,0.0417,5.9466,0.0417,5.6061,0.0,1.1592,0.625,1.1721,0.625,1.7225,0.0417,1.5982,0.0417,1.574,1.6696,2018764.1426,2142285.2649,6969377.5,7514906.5325,0.1194,1.0,-0.10006,0.026,-1.8402,0.5666,-14.9005,5.1301,1.648,-2.5156,8.85,-0.0099,-0.0054,-0.0025,16910464.1426,18632403.997,12002034.707,163974000000.0,2445789000000.0,12002034.707,12.0345,0.0491,0.2724,-0.1282,0.094,-3.9103,0.0,0.0,0.0,0.0,-4.3803,0.0,0.0,-0.641,0.0,-1.1752,1.0,53.55,0.143,0.0,0.1966,-0.0074,-0.2537,8.1,19.0,26.45
