date,stock_id,VALUE_CON_PB,VALUE_CON_PB_ORDER,VALUE_CON_PB_ROLLING,VALUE_CON_PB_ROLLING_ORDER,VALUE_CON_PE,VALUE_CON_PE_ORDER,VALUE_CON_PE_ROLLING,VALUE_CON_PE_ROLLING_ORDER,VALUE_CON_PEG,VALUE_CON_PEG_ORDER,VALUE_CON_PEG_ROLLING,VALUE_CON_PEG_ROLLING_ORDER,VALUE_CON_PS,VALUE_CON_PS_ORDER,VALUE_CON_PS_ROLLING,VALUE_CON_PS_ROLLING_ORDER,PROFIT_CON_EPS,PROFIT_CON_EPS_ROLLING,PROFIT_CON_NP,PROFIT_CON_NP_ROLLING,PROFIT_CON_OR,PROFIT_CON_OR_ROLLING,PROFIT_CON_ROE,PROFIT_CON_TYPE,GROWTH_CON_NA_YOY,GROWTH_CON_NP_YOY,GROWTH_CON_NPCGRATE_13W,GROWTH_CON_NPCGRATE_1W,GROWTH_CON_NPCGRATE_26W,GROWTH_CON_NPCGRATE_2Y,GROWTH_CON_NPCGRATE_4W,GROWTH_CON_NPCGRATE_52W,GROWTH_CON_OR_YOY,GROWTH_CON_ROE_YOY1,GROWTH_CON_ROE_YOY2,GROWTH_CON_ROE_YOY3,SCALE_CON_NA,SCALE_CON_NA_ROLLING,SCALE_MCAP,SCALE_NA,SCALE_TA,SCALE_TCAP,EMOTION_CON_TARGET_PRICE,EMOTION_MARKET_CONFIDENCE_10D,EMOTION_MARKET_CONFIDENCE_15D,EMOTION_MARKET_CONFIDENCE_25D,EMOTION_MARKET_CONFIDENCE_5D,EMOTION_MARKET_CONFIDENCE_75D,EMOTION_OPTIMISM_CONFIDENCE_10D,EMOTION_OPTIMISM_CONFIDENCE_15D,EMOTION_OPTIMISM_CONFIDENCE_25D,EMOTION_OPTIMISM_CONFIDENCE_5D,EMOTION_OPTIMISM_CONFIDENCE_75D,EMOTION_PESSIMISM_CONFIDENCE_10D,EMOTION_PESSIMISM_CONFIDENCE_15D,EMOTION_PESSIMISM_CONFIDENCE_25D,EMOTION_PESSIMISM_CONFIDENCE_5D,EMOTION_PESSIMISM_CONFIDENCE_75D,EMOTION_TARGET_PRICE_TYPE,SCORE_SCORE,SCORE_SCORE_ROC_13WEEK,SCORE_SCORE_ROC_1WEEK,SCORE_SCORE_ROC_26WEEK,SCORE_SCORE_ROC_4WEEK,SCORE_SCORE_ROC_52WEEK,SCORE_SUMVALUE_GZ,SCORE_SUMVALUE_SC,SCORE_SUMVALUE_YJ
2018-02-26,SH600000,0.8688,0.36,0.7522,0.28,6.8481,0.12,6.4603,0.16,1.7852,0.8,1.5578,0.72,2.1861,0.12,2.0103,0.08,1.8589,1.9705,5455325.708,5784072.5168,17089000.0,18588010.9589,0.1269,1.0,-0.144348,0.0274,-2.7227,-0.262,-2.8744,3.836,-0.6438,-6.0019,6.28,-0.0174,-0.0094,-0.0062,43001925.708,49680052.9438,35776091.443,430985000000.0,6137240000000.0,37365198.345,15.69,0.0094,-0.0951,-0.0628,-0.0385,-0.3409,0.0,-0.3142,-0.3928,0.0,-0.5051,0.2357,0.2357,0.2357,0.2357,-0.3723,4.0,58.35,-0.0932,-0.0442,-0.0596,0.0,-0.0283,2.7,17.0,38.65
2018-02-26,SH600004,2.3533,0.6667,2.0876,0.6667,22.5166,0.3333,21.3514,0.6667,2.7136,1.0,2.7682,1.0,5.1863,0.3333,3.9781,0.3333,0.755,0.7962,156233.6988,164768.9373,678300.0,884304.6575,0.1045,2.0,-0.279746,0.1209,0.3804,0.0,5.738,8.2976,1.664,-0.0033,9.99,-0.025,-0.0059,-0.0047,1494855.5503,1685153.6664,3517844.874,15099787202.04,22519539139.17,3517844.874,16.1999,0.0712,0.07,0.0347,0.1029,0.0276,0.0,0.0,-0.0588,0.0,-0.7629,0.0,0.0,-0.1176,0.0,0.1176,4.0,63.55,-0.2051,-0.0729,-0.0246,-0.1521,0.3253,2.7,15.0,45.85
2018-02-26,SH600006,1.5133,0.2857,1.3424,0.2857,24.1395,0.55,13.0468,0.35,0.27,0.3,0.1666,0.0909,0.5184,0.2857,0.3412,0.1905,0.215,0.3978,43000.0,80077.2603,2002300.0,3061978.6301,0.0627,2.0,-0.051368,0.9648,0.0,0.0,-15.6863,89.39,0.0,-30.6452,25.0,0.0291,0.04,0.0012,685915.6556,778251.82,1038000.0,7024180819.69,17787911888.58,1038000.0,8.0,0.0963,0.0963,0.0963,0.0116,0.0963,0.0,0.0,0.0,0.0,-0.9634,-0.1927,-0.1927,-0.1927,0.0,0.0,4.0,52.45,-0.1862,0.0,-0.0224,0.0,0.2269,10.8,15.0,26.65
2018-02-26,SH600007,2.3174,0.6387,2.0284,0.6639,20.7808,0.625,17.6848,0.6228,1.7398,0.9362,1.4894,0.913,5.7663,0.8487,5.2135,0.8487,0.73,0.8578,73207.0,86794.663,263828.0,294415.0548,0.1115,2.0,-0.065483,0.0666,4.8965,0.0,-6.6237,11.9443,4.7108,1.1777,12.3,-0.0004,0.0043,-0.0066,656479.0968,756705.3023,1528047.604,6469671997.0,11666019297.0,1528047.604,29.9999,0.0,0.2307,0.2307,0.0,0.4469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.05,0.0,0.0,0.0178,0.0,0.0416,10.8,3.0,26.25
2018-02-26,SH600008,2.1793,0.5294,2.0647,0.5882,36.2851,0.7647,30.9013,0.6471,2.9346,0.75,2.1698,0.75,2.4863,0.1176,2.0354,0.1765,0.1389,0.1631,66952.9742,80923.086,977130.0,1225158.9863,0.0601,2.0,-0.126464,0.096,-0.7937,-0.3751,-14.772,12.3647,6.8376,-4.4893,23.5,-0.0026,0.0046,0.0137,1114781.1565,1207749.1743,2429589.518,17134162732.48,50994308397.69,2429589.518,6.15,0.1766,0.1766,0.1766,0.0,-0.0218,0.0,0.0,0.0,0.0,-0.3571,0.0,0.0,0.0893,0.0,0.0893,4.0,43.8,0.1496,0.1289,-0.074,0.1289,-0.3086,8.1,3.0,32.7
2018-02-26,SH600009,3.8146,1.0,3.1589,1.0,26.143,1.0,21.2769,0.3333,1.0267,0.0,0.8975,0.0,11.8843,1.0,10.1058,1.0,1.9007,2.3354,366433.7591,449877.8513,806079.1667,947168.4795,0.1459,1.0,-0.112151,0.3061,4.3182,6.7527,9.6468,25.4623,4.5125,14.962,15.96,0.0201,0.0037,-0.0062,2511313.9281,3030158.85,5433484.217,25480772969.67,27547399506.95,9575056.528,55.275,0.1701,0.1652,0.1377,0.2415,0.1686,0.1006,0.1006,0.1006,0.1006,0.1006,-0.1811,-0.1811,-0.0604,0.0,0.1207,1.0,83.3,0.0297,0.0558,0.0735,0.0558,0.3067,5.4,19.0,58.9
2018-02-26,SH600010,2.1666,0.625,1.9562,0.6875,33.8571,0.7188,26.4214,0.7813,0.0582,0.2143,0.1589,0.5556,0.7347,0.5625,0.476,0.375,0.07,0.0897,323200.0,408858.0822,14893500.0,22689171.2329,0.064,2.0,-0.064788,37.0085,0.0,0.0,396.3033,581.6446,0.0,396.3033,380.0,0.0622,0.0086,0.0089,5050650.679,5521209.3091,5223203.616,49537119948.97,146642464834.31,10803652.738,2.94,0.0,0.0,0.0,0.0,1.5949,-0.4219,-0.4219,-0.4219,-0.4219,0.1688,0.0422,0.0844,0.0844,0.0422,0.7932,4.0,46.3,-0.1776,0.0,0.1077,-0.0975,0.201,10.8,3.0,32.5
2018-02-26,SH600011,1.1995,0.381,1.0884,0.3651,20.9478,0.3276,12.9402,0.2373,,,,,0.6425,0.0952,0.6253,0.1111,0.2912,0.4714,444715.1752,723205.6468,14498900.0,14966542.1004,0.0573,1.0,0.049693,-0.4955,15.5532,4.0656,8.2845,-10.9859,-5.8111,-46.0821,27.39,-0.0508,0.0252,0.0095,7766224.1037,8598495.2674,6405000.0,93145904628.0,382351081599.0,9272233.898,7.75,-0.3262,-0.2902,0.7689,0.1967,0.8393,-0.6557,-0.6557,-0.6557,0.0,-0.1639,-1.6393,-1.6393,-1.3115,-1.6393,0.0,2.0,43.0,-0.1778,0.0,-0.2125,-0.2496,-0.0518,8.1,3.0,31.9
2018-02-26,SH600012,1.9282,0.7778,1.6943,0.8333,17.0,0.7222,15.5562,0.7222,1.5271,0.7143,1.4705,0.7143,6.4761,0.7778,5.844,0.7778,0.64,0.6994,106151.04,116565.5342,278650.0,310349.1507,0.1134,2.0,-0.072661,0.1374,-0.5704,0.0,0.4267,11.1319,0.0,0.4267,11.5,0.0059,-0.0037,-0.0045,935899.272,1070464.3131,1268172.8,10030040435.97,14176003506.16,1804567.68,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.35,-0.1462,0.1339,-0.0892,-0.2208,-0.0163,8.1,3.0,31.25
2018-02-26,SH600015,0.7224,0.0,0.6311,0.0,6.0,0.0,5.7685,0.0,1.6312,0.72,1.648,0.8,1.83,0.0,1.677,0.0,1.59,1.6538,2037535.6802,2119538.6941,6680580.0,7290944.3288,0.1204,1.0,-0.100739,0.0355,1.9027,1.2587,0.1761,3.6783,-0.2845,-7.2663,4.34,-0.0089,-0.0093,-0.0099,16923235.6802,19373080.2596,12232843.067,169498000000.0,2508927000000.0,12232843.067,11.5567,0.2096,-0.0451,0.1457,0.2096,-0.1656,0.0,0.0,0.0,0.0,0.0,0.4193,0.4193,0.4193,0.4193,0.4193,1.0,50.35,0.0,0.0,0.0307,-0.0437,-0.1976,8.1,15.0,27.25
