date,stock_id,VALUE_CON_PB,VALUE_CON_PB_ORDER,VALUE_CON_PB_ROLLING,VALUE_CON_PB_ROLLING_ORDER,VALUE_CON_PE,VALUE_CON_PE_ORDER,VALUE_CON_PE_ROLLING,VALUE_CON_PE_ROLLING_ORDER,VALUE_CON_PEG,VALUE_CON_PEG_ORDER,VALUE_CON_PEG_ROLLING,VALUE_CON_PEG_ROLLING_ORDER,VALUE_CON_PS,VALUE_CON_PS_ORDER,VALUE_CON_PS_ROLLING,VALUE_CON_PS_ROLLING_ORDER,PROFIT_CON_EPS,PROFIT_CON_EPS_ROLLING,PROFIT_CON_NP,PROFIT_CON_NP_ROLLING,PROFIT_CON_OR,PROFIT_CON_OR_ROLLING,PROFIT_CON_ROE,PROFIT_CON_TYPE,GROWTH_CON_NA_YOY,GROWTH_CON_NP_YOY,GROWTH_CON_NPCGRATE_13W,GROWTH_CON_NPCGRATE_1W,GROWTH_CON_NPCGRATE_26W,GROWTH_CON_NPCGRATE_2Y,GROWTH_CON_NPCGRATE_4W,GROWTH_CON_NPCGRATE_52W,GROWTH_CON_OR_YOY,GROWTH_CON_ROE_YOY1,GROWTH_CON_ROE_YOY2,GROWTH_CON_ROE_YOY3,SCALE_CON_NA,SCALE_CON_NA_ROLLING,SCALE_MCAP,SCALE_NA,SCALE_TA,SCALE_TCAP,EMOTION_CON_TARGET_PRICE,EMOTION_MARKET_CONFIDENCE_10D,EMOTION_MARKET_CONFIDENCE_15D,EMOTION_MARKET_CONFIDENCE_25D,EMOTION_MARKET_CONFIDENCE_5D,EMOTION_MARKET_CONFIDENCE_75D,EMOTION_OPTIMISM_CONFIDENCE_10D,EMOTION_OPTIMISM_CONFIDENCE_15D,EMOTION_OPTIMISM_CONFIDENCE_25D,EMOTION_OPTIMISM_CONFIDENCE_5D,EMOTION_OPTIMISM_CONFIDENCE_75D,EMOTION_PESSIMISM_CONFIDENCE_10D,EMOTION_PESSIMISM_CONFIDENCE_15D,EMOTION_PESSIMISM_CONFIDENCE_25D,EMOTION_PESSIMISM_CONFIDENCE_5D,EMOTION_PESSIMISM_CONFIDENCE_75D,EMOTION_TARGET_PRICE_TYPE,SCORE_SCORE,SCORE_SCORE_ROC_13WEEK,SCORE_SCORE_ROC_1WEEK,SCORE_SCORE_ROC_26WEEK,SCORE_SCORE_ROC_4WEEK,SCORE_SCORE_ROC_52WEEK,SCORE_SUMVALUE_GZ,SCORE_SUMVALUE_SC,SCORE_SUMVALUE_YJ
2018-04-09,SH600000,0.7855,0.36,0.6713,0.32,6.2233,0.12,5.8367,0.16,1.892,0.92,1.4364,0.88,1.9753,0.12,1.8041,0.12,1.8479,1.9703,5424000.0,5783710.4206,17089000.0,18712482.1918,0.1262,2.0,-0.143724,0.0215,-1.0087,0.0,-2.8888,3.2892,-0.6576,-3.7002,6.28,-0.0181,-0.0097,-0.005,42970600.0,50290831.517,32319328.484,434813000000.0,6132993000000.0,33754892.457,15.69,0.0,-0.1096,-0.0957,0.0,-0.453,0.0,-0.1739,-0.1739,0.0,-0.6087,0.0,0.0,0.0,0.0,0.2609,4.0,40.05,-0.2493,-0.0476,-0.4418,-0.1303,-0.107,5.4,15.0,19.65
2018-04-09,SH600004,2.1587,0.6667,1.8816,0.6667,20.2671,0.3333,18.4599,0.3333,2.1171,1.0,1.8507,1.0,4.7415,0.3333,3.6955,0.3333,0.7712,0.8467,159578.4593,175202.1918,682100.0,875139.1781,0.1065,2.0,-0.281354,0.1449,3.8536,0.0,5.6618,9.5732,2.8218,15.2627,10.61,-0.023,-0.006,0.0049,1498200.3108,1718793.3245,3234347.963,15549228655.2,23475149446.02,3234347.963,17.1,0.1356,0.1356,0.1356,0.0,0.1107,0.2559,0.2559,0.4479,0.0,-0.4459,0.0,0.0,0.0,0.0,0.0,2.0,74.95,0.0,-0.0348,0.0431,0.3023,0.4344,2.7,19.0,53.25
2018-04-09,SH600006,1.366,0.2857,1.3338,0.2857,19.5238,0.6,18.2832,0.6,0.2535,0.0714,0.3122,0.2,0.7169,0.5238,0.707,0.5238,0.252,0.2691,50400.0,53790.411,1372600.0,1391206.5753,0.07,2.0,-0.069965,1.5111,-35.7962,0.0,-40.379,77.0298,-35.7962,-35.3846,-25.0,0.04,0.0103,,720360.8385,737421.3864,984000.0,7157711905.1,17335241411.91,984000.0,8.0,-2.8049,-2.8049,-2.8049,-2.8049,-2.8049,-1.8293,-1.8293,-1.8293,-1.8293,-1.8293,-0.9756,-0.9756,-0.9756,-0.9756,-0.7724,4.0,53.65,-0.0661,0.0,-0.1571,-0.0661,0.3263,10.8,15.0,27.85
2018-04-09,SH600007,1.9733,0.6555,1.9115,0.6555,19.6643,0.6348,18.9462,0.6261,1.4545,0.8989,3.4778,0.956,4.4186,0.7983,4.2841,0.7983,0.715,0.7421,72140.0,74761.4658,321052.0,330666.1205,0.1003,2.0,-0.100349,0.1364,-12.3499,0.0,-10.5702,13.5192,-16.1251,-11.6209,16.05,0.0021,0.0019,,718892.7683,741080.9738,1416239.243,6671432697.0,11318044152.0,1416239.243,21.775,-0.9602,-0.9602,-0.9602,0.0,-0.7945,,,,0.0,-0.8535,,,,0.0,-0.1422,2.0,41.65,-0.0755,0.0,0.0122,-0.0755,0.0146,10.8,3.0,27.85
2018-04-09,SH600008,1.8081,0.4118,1.8525,0.4118,31.0625,0.5882,30.0484,0.5882,1.0812,0.3571,1.7638,0.625,1.9995,0.1176,2.0125,0.1176,0.16,0.1654,77129.826,83718.1198,1198230.0,1245001.3973,0.0582,2.0,-0.058209,0.2603,-5.8824,0.0,-10.7141,28.7309,0.0,-14.6617,29.04,0.0092,0.0129,,1325043.1539,1352551.5923,2395845.22,17502842197.83,53098393196.65,2395845.22,6.15,0.0,0.0,0.0,0.0,-0.2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493,4.0,38.0,-0.1183,-0.1163,-0.0524,-0.1324,-0.2783,8.1,1.0,28.9
2018-04-09,SH600009,3.0822,1.0,2.9482,1.0,20.6829,0.6667,19.9907,0.6667,1.2838,0.3333,0.8955,0.0,9.7427,1.0,9.4309,1.0,2.2845,2.3636,440118.494,455434.918,934330.3243,965370.376,0.149,1.0,-0.149024,0.1949,6.4382,-0.1173,10.9032,16.111,1.0353,25.8618,15.89,0.0024,-0.0051,,2953339.513,3088030.5422,5166675.976,26539479017.81,28355642982.23,9104878.667,57.9043,0.036,0.0497,-0.0057,-0.0057,0.3081,0.0,0.0,0.0,0.0,0.2751,0.0,0.0,0.0,0.0,0.2413,1.0,82.1,-0.0144,0.0,0.0061,-0.0144,0.2082,5.4,19.0,57.7
2018-04-09,SH600010,1.9929,0.625,1.7815,0.75,31.1429,0.75,23.7214,0.7813,0.0535,0.1034,0.2132,0.6429,0.6758,0.625,0.433,0.4688,0.07,0.0919,323200.0,418995.6164,14893500.0,22946234.2466,0.064,2.0,-0.064788,37.0085,0.0,0.0,120.4638,581.6446,0.0,396.3033,380.0,0.0622,0.0086,0.0089,5050650.679,5576810.405,4804465.773,50165743786.52,146510661904.04,9937537.117,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4587,0.0,0.0,-0.3211,0.0,-0.2294,4.0,44.3,-0.1365,0.0,-0.039,-0.1365,0.212,10.8,1.0,32.5
2018-04-09,SH600011,1.2084,0.3968,1.181,0.3651,20.0701,0.5517,18.3727,0.5172,0.2238,0.1795,,,0.6294,0.0952,0.6231,0.0794,0.3139,0.3429,483903.2321,527645.3637,15431752.3182,15564590.3456,0.0602,1.0,-0.060208,1.6986,-29.7002,0.2634,-30.4161,89.6838,-30.9421,-32.957,1.22,0.0365,0.0141,,8037237.4602,8212230.0575,6615000.0,94346425325.0,382591883382.0,9576241.567,8.1717,-0.0619,0.3,-2.4175,0.0349,-2.827,0.0,0.0,0.0,0.0,0.0,-0.6508,-0.6508,-2.0794,0.0,-1.2857,1.0,51.8,-0.0096,0.0,-0.0336,0.3181,-0.0143,2.7,17.0,32.1
2018-04-09,SH600012,1.4671,0.7222,1.4168,0.7222,13.4058,0.6111,13.0964,0.6111,2.0849,0.625,1.3464,0.6429,5.041,0.7222,4.9161,0.6667,0.69,0.7063,115260.0,117527.5068,306520.0,313170.6301,0.1094,4.0,-0.109441,0.0561,0.0,0.0,0.0,6.4299,0.0,21.3263,7.12,-0.007,-0.0044,,1053169.7886,1086699.5968,1078180.0,10307669645.8,14369664013.17,1534214.25,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,4.0,36.45,-0.0241,0.0,-0.3843,-0.1393,-0.2775,10.8,3.0,22.65
2018-04-09,SH600015,0.6531,0.0,0.5522,0.0,4.7514,0.0,4.5853,0.0,0.3355,0.04,0.5225,0.16,1.6757,0.0,1.4943,0.0,1.85,1.917,2372197.65,2458014.5425,6726400.0,7542444.1096,0.1375,2.0,-0.118178,0.2056,15.147,0.0,18.1732,14.1629,16.4248,-0.0018,5.06,0.0082,-0.0081,-0.0307,17257897.65,20411499.2116,11271141.568,173726000000.0,2544080000000.0,11271141.568,11.0,2.7019,2.9579,2.9579,0.0,3.2389,-3.413,-3.413,-3.413,-3.413,-3.413,0.0,0.2275,0.2275,0.0,0.6826,4.0,46.05,-0.0854,0.0,-0.1401,-0.0854,-0.1589,10.8,13.0,22.25
