date,stock_id,VALUE_CON_PB,VALUE_CON_PB_ORDER,VALUE_CON_PB_ROLLING,VALUE_CON_PB_ROLLING_ORDER,VALUE_CON_PE,VALUE_CON_PE_ORDER,VALUE_CON_PE_ROLLING,VALUE_CON_PE_ROLLING_ORDER,VALUE_CON_PEG,VALUE_CON_PEG_ORDER,VALUE_CON_PEG_ROLLING,VALUE_CON_PEG_ROLLING_ORDER,VALUE_CON_PS,VALUE_CON_PS_ORDER,VALUE_CON_PS_ROLLING,VALUE_CON_PS_ROLLING_ORDER,PROFIT_CON_EPS,PROFIT_CON_EPS_ROLLING,PROFIT_CON_NP,PROFIT_CON_NP_ROLLING,PROFIT_CON_OR,PROFIT_CON_OR_ROLLING,PROFIT_CON_ROE,PROFIT_CON_TYPE,GROWTH_CON_NA_YOY,GROWTH_CON_NP_YOY,GROWTH_CON_NPCGRATE_13W,GROWTH_CON_NPCGRATE_1W,GROWTH_CON_NPCGRATE_26W,GROWTH_CON_NPCGRATE_2Y,GROWTH_CON_NPCGRATE_4W,GROWTH_CON_NPCGRATE_52W,GROWTH_CON_OR_YOY,GROWTH_CON_ROE_YOY1,GROWTH_CON_ROE_YOY2,GROWTH_CON_ROE_YOY3,SCALE_CON_NA,SCALE_CON_NA_ROLLING,SCALE_MCAP,SCALE_NA,SCALE_TA,SCALE_TCAP,EMOTION_CON_TARGET_PRICE,EMOTION_MARKET_CONFIDENCE_10D,EMOTION_MARKET_CONFIDENCE_15D,EMOTION_MARKET_CONFIDENCE_25D,EMOTION_MARKET_CONFIDENCE_5D,EMOTION_MARKET_CONFIDENCE_75D,EMOTION_OPTIMISM_CONFIDENCE_10D,EMOTION_OPTIMISM_CONFIDENCE_15D,EMOTION_OPTIMISM_CONFIDENCE_25D,EMOTION_OPTIMISM_CONFIDENCE_5D,EMOTION_OPTIMISM_CONFIDENCE_75D,EMOTION_PESSIMISM_CONFIDENCE_10D,EMOTION_PESSIMISM_CONFIDENCE_15D,EMOTION_PESSIMISM_CONFIDENCE_25D,EMOTION_PESSIMISM_CONFIDENCE_5D,EMOTION_PESSIMISM_CONFIDENCE_75D,EMOTION_TARGET_PRICE_TYPE,SCORE_SCORE,SCORE_SCORE_ROC_13WEEK,SCORE_SCORE_ROC_1WEEK,SCORE_SCORE_ROC_26WEEK,SCORE_SCORE_ROC_4WEEK,SCORE_SCORE_ROC_52WEEK,SCORE_SUMVALUE_GZ,SCORE_SUMVALUE_SC,SCORE_SUMVALUE_YJ
2018-01-02,SH600000,0.866,0.4583,0.7597,0.4167,6.6873,0.2083,6.2359,0.2917,1.0821,0.375,1.0085,0.375,2.1991,0.1667,1.9847,0.125,1.9021,2.0398,5585294.547,5988547.6707,16984411.1111,18815927.7078,0.1295,1.0,-0.146926,0.0519,-0.0338,0.0188,0.2924,6.1801,0.2971,-8.3813,5.63,-0.0148,-0.0076,-0.0072,43131894.547,49153244.912,35747987.68,430985000000.0,6137240000000.0,37335846.265,15.5,0.0425,0.0464,-0.0605,0.0008,0.0165,0.0,0.0,0.0,0.0,-4.0865,0.0,0.0,0.0,0.0,-0.6085,1.0,56.05,-0.2697,0.0,0.0182,-0.0394,-0.0967,5.4,17.0,33.65
2018-01-02,SH600004,2.0447,0.6667,1.8428,0.6667,19.5483,0.3333,18.447,0.3333,2.1503,1.0,2.027,1.0,4.5511,0.3333,3.5193,0.0,0.7571,0.8023,156371.2785,166020.0098,671663.875,870241.613,0.1046,1.0,-0.279812,0.1219,3.2914,-0.0239,6.7935,9.0911,0.2928,1.3185,8.92,-0.0249,-0.0047,0.0034,1494993.13,1661922.0747,3062594.361,15099787202.04,22519539139.17,3062594.361,16.2545,-0.0007,0.0216,0.025,-0.0007,0.1899,0.0,0.0,0.0,0.0,0.7459,0.0,0.0,0.1351,0.0,0.1628,1.0,74.95,0.0288,0.0,0.1504,-0.0625,0.5631,2.7,19.0,53.25
2018-01-02,SH600006,1.7643,0.3333,1.5552,0.3333,28.1429,0.6842,15.1422,0.4211,0.3148,0.3,0.1702,0.1,0.6044,0.3333,0.4089,0.2857,0.21,0.3903,43000.0,78555.3425,2002300.0,2908867.6712,0.0627,2.0,-0.051368,0.9648,-19.6412,0.0,21.4689,89.39,0.0,-30.4468,25.0,0.0291,0.04,0.0012,685915.6556,764901.1351,1182000.0,7024180819.69,17787911888.58,1182000.0,8.0,0.0,0.0,0.0,0.0,-0.7614,0.0,-0.1692,-1.0152,0.0,-0.1692,0.0,0.0,0.0,0.0,0.0,2.0,57.45,-0.1249,0.0953,0.0268,0.0551,0.5219,10.8,15.0,31.65
2018-01-02,SH600007,2.6366,0.7094,2.3491,0.7179,24.6331,0.6757,20.9958,0.6937,2.591,0.957,2.2035,0.957,6.2035,0.8475,5.4917,0.8475,0.695,0.8154,69913.5,82345.0781,277614.0,314823.3639,0.107,2.0,-0.060771,0.0186,2.6932,0.0,-11.221,9.507,-1.546,2.4245,18.16,-0.0049,0.0049,-0.0032,653185.5968,735981.6584,1724467.698,6469671997.0,11666019297.0,1724467.698,26.3999,0.0,-0.0683,0.0099,0.0,0.1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.05,0.0948,0.0,-0.0871,0.1248,0.2462,10.8,3.0,31.25
2018-01-02,SH600008,2.2475,0.625,2.0947,0.625,37.1429,0.625,30.5703,0.6875,2.3474,0.6875,1.9269,0.6875,2.5654,0.125,2.0923,0.0625,0.14,0.1701,67488.598,82057.1225,977130.0,1199174.8767,0.0605,2.0,-0.126884,0.1048,-9.3083,0.0,-16.6756,15.8229,0.0,-3.7253,23.5,-0.0022,0.0079,0.0097,1115316.7803,1197822.9463,2506719.344,17134162732.48,50994308397.69,2506719.344,6.15,0.0,0.0,0.0,0.0,-0.2058,0.0,0.0,0.0,0.0,-0.1923,0.0,0.0,0.0,0.0,-0.2788,4.0,45.8,0.0879,0.1225,-0.2529,0.1225,0.1076,8.1,5.0,32.7
2018-01-02,SH600009,3.4285,1.0,2.9446,1.0,24.3822,0.6667,20.9207,0.6667,1.1761,0.3333,1.0114,0.3333,10.6869,1.0,9.217,1.0,1.821,2.1223,350945.5094,409195.3664,800682.1053,928800.9372,0.1406,1.0,-0.106642,0.2509,5.1174,0.2783,10.4001,20.7306,0.0053,9.1676,15.18,0.0148,0.0002,-0.0056,2495825.6784,2907261.8575,4855035.203,25480772969.67,27547399506.95,8555695.509,47.7456,0.0086,0.0,-0.0047,0.0117,0.1991,0.0,0.0,0.0,0.0,0.1802,0.0,0.0,0.0,0.0,0.0225,1.0,83.3,-0.0598,0.0,0.1521,0.0,0.5498,5.4,19.0,58.9
2018-01-02,SH600010,2.2854,0.6452,2.091,0.7097,35.7143,0.7813,28.8018,0.7813,0.0614,0.2963,0.0552,0.2963,0.775,0.5938,0.5097,0.3438,0.07,0.0868,323200.0,395582.7397,14893500.0,22352541.0959,0.064,2.0,-0.064788,37.0085,120.4638,0.0,396.3033,581.6446,0.0,148.1516,380.0,0.0622,0.0086,0.0089,5050650.679,5448398.3502,5509708.455,49537119948.97,146642464834.31,11396258.162,2.94,0.0,0.0,0.0,0.0,1.512,0.0,0.0,0.0,0.0,1.512,0.0,0.0,0.0,0.0,0.672,2.0,46.3,0.0043,0.0,-0.0374,-0.1776,0.2772,10.8,3.0,32.5
2018-01-02,SH600011,1.2497,0.3175,1.1406,0.3492,25.8663,0.5517,13.7049,0.2203,,,,,0.6807,0.0635,0.6512,0.0317,0.2424,0.4575,371680.4285,698699.9453,14122682.25,14706122.4794,0.0483,1.0,0.059658,-0.5783,-0.0011,0.2556,-34.4954,-11.029,-5.4082,-47.8352,24.09,-0.0598,0.0349,0.0113,7693189.357,8395712.4522,6583500.0,93145904628.0,382351081599.0,9530640.417,8.05,-0.008,0.051,-0.1372,0.0048,-0.0734,0.0,0.0,0.0,0.0,0.1595,0.0,0.0,0.0,0.0,1.2759,1.0,52.3,0.1995,0.0,-0.1815,0.0,0.2149,5.4,15.0,31.9
2018-01-02,SH600012,2.0132,0.7222,1.804,0.8333,17.75,0.7778,16.4566,0.7222,1.5945,0.6667,1.481,0.6667,6.7618,0.7778,6.1877,0.7778,0.64,0.6903,106151.04,115305.8082,278650.0,306654.3562,0.1134,2.0,-0.072661,0.1374,-0.5704,0.0,0.4267,11.1319,-0.5704,0.4267,11.5,0.0059,-0.0037,-0.0045,935899.272,1051836.6419,1324121.6,10030040435.97,14176003506.16,1884180.96,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.35,0.004,0.0,-0.0823,-0.247,-0.2959,8.1,3.0,26.25
2018-01-02,SH600015,0.6918,0.0,0.6161,0.0,5.8642,0.0,5.6479,0.0417,2.348,0.875,2.252,0.875,1.7425,0.0,1.6186,0.0,1.5535,1.613,1990982.8044,2067769.4754,6700410.3448,7214949.6295,0.118,1.0,-0.098259,0.0118,-1.092,0.2818,-3.688,2.4975,0.0282,-6.7313,4.65,-0.0113,-0.0089,-0.0064,16876682.8044,18955779.4742,11681467.541,169498000000.0,2508927000000.0,11681467.541,11.3475,-0.1295,0.067,-0.0681,-0.0044,-0.3831,0.0,0.0,0.0,0.0,2.0856,0.0,0.0,0.0,0.0,-0.6586,1.0,45.35,-0.1203,0.0,-0.0848,-0.0993,-0.2996,8.1,15.0,22.25
2018-01-02,SH600016,0.8181,0.3333,0.7185,0.2917,6.2684,0.0833,5.9282,0.125,1.3308,0.4583,1.2583,0.5,2.11,0.125,1.9982,0.1667,1.3592,1.4372,4960890.9297,5246771.6723,14738050.0,15565767.9452,0.1305,1.0,-0.098718,0.0369,-0.8864,0.168,-1.7736,4.7102,-0.3706,1.4903,-5.05,-0.0092,-0.0092,-0.0093,38011390.9297,43286905.6907,25178107.481,389812000000.0,5902086000000.0,31085517.137,10.2837,-0.061,-0.061,-0.0704,0.0246,-0.1573,0.0,0.0,0.0,0.0,-0.4695,-0.2347,-0.2347,-0.2347,-0.2347,-0.2347,1.0,56.75,-0.0207,0.0,0.0758,0.05,0.0861,8.1,15.0,33.65
